-14.000,-1.2910, 0.03133, 0.02575,-0.0305,1.0000,0.0155,-8.5522, 0.0000, 0.0000, 0.0000, 0.2093
-13.750,-1.2843, 0.02984, 0.02418,-0.0294,1.0000,0.0158,-8.3865, 0.0000, 0.0000, 0.0000, 0.2104
-13.500,-1.2761, 0.02857, 0.02282,-0.0281,1.0000,0.0162,-8.2107, 0.0000, 0.0000, 0.0000, 0.2118
-13.250,-1.2667, 0.02745, 0.02161,-0.0267,1.0000,0.0166,-8.0275, 0.0000, 0.0000, 0.0000, 0.2132
-13.000,-1.2565, 0.02644, 0.02052,-0.0251,1.0000,0.0171,-7.8410, 0.0000, 0.0000, 0.0000, 0.2147
-12.750,-1.2456, 0.02552, 0.01952,-0.0233,1.0000,0.0175,-7.6518, 0.0000, 0.0000, 0.0000, 0.2164
-12.500,-1.2341, 0.02469, 0.01860,-0.0214,1.0000,0.0179,-7.4609, 0.0000, 0.0000, 0.0000, 0.2181
-12.250,-1.2215, 0.02392, 0.01773,-0.0195,1.0000,0.0183,-7.2658, 0.0000, 0.0000, 0.0000, 0.2199
-12.000,-1.2060, 0.02318, 0.01690,-0.0181,1.0000,0.0187,-7.0582, 0.0000, 0.0000, 0.0000, 0.2213
-11.750,-1.1901, 0.02240, 0.01604,-0.0166,1.0000,0.0190,-6.8530, 0.0000, 0.0000, 0.0000, 0.2226
-11.500,-1.1758, 0.02144, 0.01502,-0.0150,1.0000,0.0198,-6.6630, 0.0000, 0.0000, 0.0000, 0.2242
-11.250,-1.1584, 0.02070, 0.01423,-0.0137,1.0000,0.0206,-6.4527, 0.0000, 0.0000, 0.0000, 0.2255
-11.000,-1.1395, 0.02006, 0.01355,-0.0126,1.0000,0.0214,-6.2351, 0.0000, 0.0000, 0.0000, 0.2266
-10.750,-1.1197, 0.01947, 0.01291,-0.0115,1.0000,0.0222,-6.0161, 0.0000, 0.0000, 0.0000, 0.2277
-10.500,-1.0994, 0.01891, 0.01229,-0.0105,1.0000,0.0230,-5.7977, 0.0000, 0.0000, 0.0000, 0.2288
-10.250,-1.0787, 0.01839, 0.01172,-0.0095,1.0000,0.0238,-5.5805, 0.0000, 0.0000, 0.0000, 0.2298
-10.000,-1.0575, 0.01791, 0.01117,-0.0086,1.0000,0.0246,-5.3646, 0.0000, 0.0000, 0.0000, 0.2309
 -9.750,-1.0360, 0.01745, 0.01066,-0.0076,1.0000,0.0253,-5.1554, 0.0000, 0.0000, 0.0000, 0.2320
 -9.500,-1.0162, 0.01683, 0.01003,-0.0065,1.0000,0.0271,-4.9747, 0.0000, 0.0000, 0.0000, 0.2333
 -9.250,-0.9951, 0.01635, 0.00954,-0.0054,1.0000,0.0288,-4.7860, 0.0000, 0.0000, 0.0000, 0.2345
 -9.000,-0.9737, 0.01593, 0.00910,-0.0044,1.0000,0.0303,-4.5989, 0.0000, 0.0000, 0.0000, 0.2357
 -8.750,-0.9521, 0.01555, 0.00866,-0.0033,1.0000,0.0317,-4.4150, 0.0000, 0.0000, 0.0000, 0.2370
 -8.500,-0.9305, 0.01520, 0.00827,-0.0022,1.0000,0.0329,-4.2335, 0.0000, 0.0000, 0.0000, 0.2384
 -8.250,-0.9100, 0.01476, 0.00781,-0.0010,1.0000,0.0350,-4.0609, 0.0000, 0.0000, 0.0000, 0.2400
 -8.000,-0.8892, 0.01435, 0.00742, 0.0003,1.0000,0.0375,-3.8877, 0.0000, 0.0000, 0.0000, 0.2416
 -7.750,-0.8680, 0.01400, 0.00707, 0.0015,1.0000,0.0401,-3.7146, 0.0000, 0.0000, 0.0000, 0.2433
 -7.500,-0.8464, 0.01371, 0.00674, 0.0026,1.0000,0.0424,-3.5429, 0.0000, 0.0000, 0.0000, 0.2450
 -7.250,-0.8254, 0.01337, 0.00640, 0.0039,1.0000,0.0459,-3.3776, 0.0000, 0.0000, 0.0000, 0.2468
 -7.000,-0.8047, 0.01303, 0.00608, 0.0051,1.0000,0.0501,-3.2148, 0.0000, 0.0000, 0.0000, 0.2488
 -6.750,-0.7801, 0.01273, 0.00579, 0.0056,0.9994,0.0539,-3.0439, 0.0000, 0.0000, 0.0000, 0.2498
 -6.500,-0.7474, 0.01241, 0.00547, 0.0044,0.9968,0.0591,-2.8692, 0.0000, 0.0000, 0.0000, 0.2488
 -6.250,-0.7147, 0.01204, 0.00514, 0.0032,0.9939,0.0672,-2.6972, 0.0000, 0.0000, 0.0000, 0.2475
 -6.000,-0.6810, 0.01173, 0.00486, 0.0017,0.9912,0.0754,-2.5259, 0.0000, 0.0000, 0.0000, 0.2458
 -5.750,-0.6480, 0.01139, 0.00457, 0.0005,0.9884,0.0860,-2.3605, 0.0000, 0.0000, 0.0000, 0.2441
 -5.500,-0.6172, 0.01109, 0.00431,-0.0003,0.9840,0.0969,-2.2044, 0.0000, 0.0000, 0.0000, 0.2431
 -5.250,-0.5850, 0.01077, 0.00406,-0.0013,0.9795,0.1108,-2.0516, 0.0000, 0.0000, 0.0000, 0.2414
 -5.000,-0.5524, 0.01043, 0.00380,-0.0025,0.9749,0.1290,-1.9137, 0.0000, 0.0000, 0.0000, 0.2393
 -4.750,-0.5187, 0.01011, 0.00357,-0.0039,0.9708,0.1483,-1.7761, 0.0000, 0.0000, 0.0000, 0.2364
 -4.500,-0.4904, 0.00981, 0.00337,-0.0041,0.9634,0.1698,-1.6532, 0.0000, 0.0000, 0.0000, 0.2358
 -4.250,-0.4603, 0.00952, 0.00317,-0.0046,0.9555,0.1916,-1.5294, 0.0000, 0.0000, 0.0000, 0.2342
 -4.000,-0.4286, 0.00921, 0.00296,-0.0055,0.9482,0.2180,-1.4177, 0.0000, 0.0000, 0.0000, 0.2315
 -3.750,-0.4005, 0.00895, 0.00279,-0.0055,0.9383,0.2432,-1.3150, 0.0000, 0.0000, 0.0000, 0.2307
 -3.500,-0.3719, 0.00869, 0.00263,-0.0057,0.9268,0.2701,-1.2133, 0.0000, 0.0000, 0.0000, 0.2294
 -3.250,-0.3439, 0.00845, 0.00248,-0.0056,0.9147,0.2974,-1.1241, 0.0000, 0.0000, 0.0000, 0.2283
 -3.000,-0.3169, 0.00823, 0.00234,-0.0053,0.8998,0.3246,-1.0391, 0.0000, 0.0000, 0.0000, 0.2279
 -2.750,-0.2901, 0.00803, 0.00220,-0.0050,0.8843,0.3518,-0.9602, 0.0000, 0.0000, 0.0000, 0.2276
 -2.500,-0.2636, 0.00787, 0.00208,-0.0046,0.8668,0.3792,-0.8878, 0.0000, 0.0000, 0.0000, 0.2277
 -2.250,-0.2372, 0.00771, 0.00198,-0.0041,0.8476,0.4060,-0.8197, 0.0000, 0.0000, 0.0000, 0.2277
 -2.000,-0.2108, 0.00758, 0.00188,-0.0037,0.8276,0.4332,-0.7576, 0.0000, 0.0000, 0.0000, 0.2278
 -1.750,-0.1845, 0.00748, 0.00180,-0.0032,0.8068,0.4596,-0.7004, 0.0000, 0.0000, 0.0000, 0.2280
 -1.500,-0.1583, 0.00739, 0.00172,-0.0027,0.7843,0.4861,-0.6471, 0.0000, 0.0000, 0.0000, 0.2284
 -1.000,-0.1057, 0.00726, 0.00161,-0.0017,0.7370,0.5379,-0.5560, 0.0000, 0.0000, 0.0000, 0.2288
 -0.750,-0.0792, 0.00722, 0.00157,-0.0013,0.7132,0.5635,-0.5160, 0.0000, 0.0000, 0.0000, 0.2288
 -0.500,-0.0528, 0.00719, 0.00154,-0.0009,0.6885,0.5888,-0.4800, 0.0000, 0.0000, 0.0000, 0.2289
 -0.250,-0.0264, 0.00717, 0.00153,-0.0004,0.6641,0.6142,-0.4461, 0.0000, 0.0000, 0.0000, 0.2289
  0.000, 0.0000, 0.00717, 0.00152,-0.0000,0.6390,0.6390,-0.4154, 0.0000, 0.0000, 0.0000, 0.4414
  0.250, 0.0264, 0.00717, 0.00153, 0.0004,0.6142,0.6641,-0.4461, 0.0000, 0.0000, 0.0000, 0.2289
  0.500, 0.0528, 0.00719, 0.00154, 0.0009,0.5888,0.6885,-0.4800, 0.0000, 0.0000, 0.0000, 0.2289
  0.750, 0.0792, 0.00722, 0.00157, 0.0013,0.5635,0.7132,-0.5160, 0.0000, 0.0000, 0.0000, 0.2288
  1.000, 0.1057, 0.00726, 0.00161, 0.0017,0.5379,0.7370,-0.5560, 0.0000, 0.0000, 0.0000, 0.2288
  1.250, 0.1321, 0.00732, 0.00165, 0.0022,0.5120,0.7611,-0.6001, 0.0000, 0.0000, 0.0000, 0.2287
  1.500, 0.1583, 0.00739, 0.00172, 0.0027,0.4861,0.7842,-0.6471, 0.0000, 0.0000, 0.0000, 0.2284
  1.750, 0.1845, 0.00748, 0.00180, 0.0032,0.4596,0.8068,-0.7004, 0.0000, 0.0000, 0.0000, 0.2280
  2.000, 0.2108, 0.00758, 0.00188, 0.0036,0.4332,0.8276,-0.7576, 0.0000, 0.0000, 0.0000, 0.2278
  2.250, 0.2372, 0.00771, 0.00198, 0.0041,0.4060,0.8476,-0.8197, 0.0000, 0.0000, 0.0000, 0.2277
  2.500, 0.2636, 0.00787, 0.00208, 0.0046,0.3792,0.8668,-0.8878, 0.0000, 0.0000, 0.0000, 0.2277
  2.750, 0.2901, 0.00803, 0.00220, 0.0050,0.3518,0.8844,-0.9602, 0.0000, 0.0000, 0.0000, 0.2276
  3.000, 0.3169, 0.00823, 0.00234, 0.0053,0.3246,0.8998,-1.0391, 0.0000, 0.0000, 0.0000, 0.2279
  3.250, 0.3440, 0.00845, 0.00248, 0.0056,0.2974,0.9147,-1.1241, 0.0000, 0.0000, 0.0000, 0.2283
  3.500, 0.3719, 0.00869, 0.00263, 0.0057,0.2701,0.9268,-1.2133, 0.0000, 0.0000, 0.0000, 0.2294
  3.750, 0.4006, 0.00895, 0.00279, 0.0055,0.2432,0.9383,-1.3150, 0.0000, 0.0000, 0.0000, 0.2307
  4.000, 0.4286, 0.00921, 0.00296, 0.0055,0.2180,0.9482,-1.4177, 0.0000, 0.0000, 0.0000, 0.2315
  4.250, 0.4603, 0.00952, 0.00317, 0.0046,0.1916,0.9555,-1.5294, 0.0000, 0.0000, 0.0000, 0.2342
  4.500, 0.4904, 0.00981, 0.00337, 0.0041,0.1698,0.9635,-1.6533, 0.0000, 0.0000, 0.0000, 0.2358
  4.750, 0.5187, 0.01011, 0.00357, 0.0039,0.1483,0.9708,-1.7762, 0.0000, 0.0000, 0.0000, 0.2364
  5.000, 0.5525, 0.01043, 0.00380, 0.0025,0.1290,0.9749,-1.9137, 0.0000, 0.0000, 0.0000, 0.2393
  5.250, 0.5851, 0.01077, 0.00406, 0.0013,0.1108,0.9795,-2.0517, 0.0000, 0.0000, 0.0000, 0.2414
  5.500, 0.6172, 0.01108, 0.00431, 0.0003,0.0969,0.9840,-2.2044, 0.0000, 0.0000, 0.0000, 0.2431
  5.750, 0.6480, 0.01139, 0.00457,-0.0005,0.0860,0.9885,-2.3606, 0.0000, 0.0000, 0.0000, 0.2441
  6.000, 0.6810, 0.01173, 0.00486,-0.0018,0.0754,0.9912,-2.5261, 0.0000, 0.0000, 0.0000, 0.2458
  6.250, 0.7148, 0.01204, 0.00514,-0.0032,0.0672,0.9939,-2.6974, 0.0000, 0.0000, 0.0000, 0.2475
  6.500, 0.7475, 0.01241, 0.00547,-0.0045,0.0591,0.9968,-2.8694, 0.0000, 0.0000, 0.0000, 0.2488
  6.750, 0.7802, 0.01273, 0.00579,-0.0057,0.0539,0.9994,-3.0441, 0.0000, 0.0000, 0.0000, 0.2499
  7.000, 0.8045, 0.01302, 0.00608,-0.0051,0.0501,1.0000,-3.2143, 0.0000, 0.0000, 0.0000, 0.2487
  7.250, 0.8253, 0.01337, 0.00640,-0.0038,0.0459,1.0000,-3.3772, 0.0000, 0.0000, 0.0000, 0.2468
  7.500, 0.8463, 0.01371, 0.00674,-0.0026,0.0425,1.0000,-3.5425, 0.0000, 0.0000, 0.0000, 0.2449
  7.750, 0.8679, 0.01400, 0.00707,-0.0014,0.0401,1.0000,-3.7142, 0.0000, 0.0000, 0.0000, 0.2433
  8.000, 0.8891, 0.01435, 0.00741,-0.0002,0.0375,1.0000,-3.8874, 0.0000, 0.0000, 0.0000, 0.2416
  8.250, 0.9099, 0.01476, 0.00781, 0.0010,0.0350,1.0000,-4.0607, 0.0000, 0.0000, 0.0000, 0.2400
  8.500, 0.9305, 0.01519, 0.00826, 0.0022,0.0329,1.0000,-4.2334, 0.0000, 0.0000, 0.0000, 0.2384
  8.750, 0.9521, 0.01555, 0.00866, 0.0033,0.0317,1.0000,-4.4150, 0.0000, 0.0000, 0.0000, 0.2370
  9.000, 0.9737, 0.01593, 0.00910, 0.0044,0.0303,1.0000,-4.5990, 0.0000, 0.0000, 0.0000, 0.2357
  9.250, 0.9951, 0.01635, 0.00954, 0.0054,0.0288,1.0000,-4.7862, 0.0000, 0.0000, 0.0000, 0.2345
  9.500, 1.0162, 0.01683, 0.01002, 0.0064,0.0271,1.0000,-4.9750, 0.0000, 0.0000, 0.0000, 0.2333
  9.750, 1.0361, 0.01745, 0.01066, 0.0076,0.0253,1.0000,-5.1558, 0.0000, 0.0000, 0.0000, 0.2320
 10.000, 1.0577, 0.01791, 0.01117, 0.0085,0.0246,1.0000,-5.3653, 0.0000, 0.0000, 0.0000, 0.2309
 10.250, 1.0789, 0.01839, 0.01171, 0.0095,0.0238,1.0000,-5.5814, 0.0000, 0.0000, 0.0000, 0.2299
 10.500, 1.0997, 0.01891, 0.01229, 0.0105,0.0230,1.0000,-5.7987, 0.0000, 0.0000, 0.0000, 0.2288
 10.750, 1.1200, 0.01947, 0.01291, 0.0115,0.0222,1.0000,-6.0174, 0.0000, 0.0000, 0.0000, 0.2278
 11.000, 1.1398, 0.02006, 0.01355, 0.0125,0.0214,1.0000,-6.2366, 0.0000, 0.0000, 0.0000, 0.2267
 11.250, 1.1587, 0.02070, 0.01423, 0.0136,0.0206,1.0000,-6.4544, 0.0000, 0.0000, 0.0000, 0.2256
 11.500, 1.1762, 0.02145, 0.01502, 0.0149,0.0198,1.0000,-6.6650, 0.0000, 0.0000, 0.0000, 0.2243
 11.750, 1.1906, 0.02241, 0.01605, 0.0165,0.0190,1.0000,-6.8552, 0.0000, 0.0000, 0.0000, 0.2227
 12.000, 1.2066, 0.02318, 0.01690, 0.0179,0.0187,1.0000,-7.0612, 0.0000, 0.0000, 0.0000, 0.2214
 12.250, 1.2222, 0.02392, 0.01773, 0.0194,0.0183,1.0000,-7.2696, 0.0000, 0.0000, 0.0000, 0.2200
 12.500, 1.2351, 0.02469, 0.01860, 0.0212,0.0179,1.0000,-7.4656, 0.0000, 0.0000, 0.0000, 0.2183
 12.750, 1.2467, 0.02552, 0.01952, 0.0231,0.0175,1.0000,-7.6572, 0.0000, 0.0000, 0.0000, 0.2165
 13.000, 1.2577, 0.02644, 0.02052, 0.0249,0.0171,1.0000,-7.8471, 0.0000, 0.0000, 0.0000, 0.2149
 13.250, 1.2680, 0.02745, 0.02161, 0.0265,0.0166,1.0000,-8.0344, 0.0000, 0.0000, 0.0000, 0.2134
 13.500, 1.2775, 0.02856, 0.02281, 0.0279,0.0162,1.0000,-8.2184, 0.0000, 0.0000, 0.0000, 0.2120
 13.750, 1.2858, 0.02983, 0.02416, 0.0292,0.0158,1.0000,-8.3951, 0.0000, 0.0000, 0.0000, 0.2107
 14.000, 1.2926, 0.03131, 0.02573, 0.0303,0.0155,1.0000,-8.5615, 0.0000, 0.0000, 0.0000, 0.2095
 14.250, 1.2978, 0.03303, 0.02754, 0.0311,0.0152,1.0000,-8.7156, 0.0000, 0.0000, 0.0000, 0.2085
 14.500, 1.3013, 0.03505, 0.02966, 0.0316,0.0149,1.0000,-8.8562, 0.0000, 0.0000, 0.0000, 0.2077
 14.750, 1.3026, 0.03747, 0.03218, 0.0316,0.0147,1.0000,-8.9787, 0.0000, 0.0000, 0.0000, 0.2071
 15.000, 1.3011, 0.04038, 0.03521, 0.0312,0.0144,1.0000,-9.0756, 0.0000, 0.0000, 0.0000, 0.2068
 15.250, 1.2964, 0.04391, 0.03888, 0.0302,0.0142,1.0000,-9.1429, 0.0000, 0.0000, 0.0000, 0.2070
 15.500, 1.2884, 0.04814, 0.04325, 0.0286,0.0140,1.0000,-9.1773, 0.0000, 0.0000, 0.0000, 0.2075
 15.750, 1.2769, 0.05306, 0.04832, 0.0264,0.0138,1.0000,-9.1765, 0.0000, 0.0000, 0.0000, 0.2084
 16.000, 1.2692, 0.05766, 0.05305, 0.0242,0.0137,1.0000,-9.2060, 0.0000, 0.0000, 0.0000, 0.2095
 16.250, 1.2591, 0.06278, 0.05832, 0.0216,0.0137,1.0000,-9.2100, 0.0000, 0.0000, 0.0000, 0.2108
 16.500, 1.2460, 0.06849, 0.06418, 0.0187,0.0136,1.0000,-9.1822, 0.0000, 0.0000, 0.0000, 0.2124
 16.750, 1.2300, 0.07465, 0.07048, 0.0155,0.0136,1.0000,-9.1243, 0.0000, 0.0000, 0.0000, 0.2142
 17.000, 1.2117, 0.08143, 0.07740, 0.0120,0.0135,1.0000,-9.0355, 0.0000, 0.0000, 0.0000, 0.2163
 17.250, 1.1917, 0.08867, 0.08479, 0.0082,0.0135,1.0000,-8.9210, 0.0000, 0.0000, 0.0000, 0.2188
 17.500, 1.1706, 0.09624, 0.09250, 0.0043,0.0135,1.0000,-8.7854, 0.0000, 0.0000, 0.0000, 0.2215
 17.750, 1.1482, 0.10414, 0.10053, 0.0002,0.0135,1.0000,-8.6258, 0.0000, 0.0000, 0.0000, 0.2245
 18.000, 1.1252, 0.11243, 0.10895,-0.0041,0.0134,1.0000,-8.4444, 0.0000, 0.0000, 0.0000, 0.2279


