0.0013811882622171978, 0.3193997856377282
0.03487616233596938, 0.3151125401929269
0.06188464992323514, 0.3108252947481248
0.1126583818545234, 0.30225080385852177
0.19044060137307736, 0.2893890675241164
0.27901972712262113, 0.2733118971061099
0.3395092842038181, 0.2615219721329053
0.4345563570000871, 0.24115755627009716
0.5252837403319721, 0.22186495176848953
0.667833492656644, 0.1864951768488754
0.7650241881753139, 0.16184351554126564
0.864363141276325, 0.1339764201500545
0.9680032444019587, 0.10075026795284103
1.0953993221517342, 0.06109324758842538
1.1839181947220536, 0.03108252947481338
1.209827061788477, 0.02250803858521011
