0.003946583239187701, 0.4126473740621658
0.03527012543089711, 0.4062165058949633
0.08603458764230468, 0.3954983922829589
0.14435271284145887, 0.3815648445873533
0.19834651371628867, 0.3676312968917478
0.2447820167434316, 0.35584137191854304
0.3020097911416242, 0.33976420150053643
0.349512470670027, 0.32475884244373054
0.3786645809796937, 0.3161843515541273
0.44127922134353026, 0.2958199356913189
0.47366530517655947, 0.28510182207931467
0.5254784044494658, 0.2668810289389075
0.5859308826511401, 0.24651661307609918
0.6334242924596626, 0.22936763129689264
0.7176142058457174, 0.19828510182208003
0.7694180353987431, 0.17792068595927213
0.8492836244604737, 0.14683815648445953
0.933464268126648, 0.11361200428724638
1.0090101677239944, 0.08360128617363427
1.0931861765302284, 0.049303322615220635
1.1773621853364624, 0.01500535905680711
1.208653283508589, 0.0010718113612013802
